PLOT NO.,Age,Ground Cover,Slope_Class,PLOT SIZE_M2,YEAR,MONTH ,DAY,RAINFALL_MM,TOTAL_L
13,0,B,A,220.97,2005,10,19,25.4,1060
13,0,B,A,220.97,2005,10,21,15.4,440
13,0,B,A,220.97,2005,10,23,68.8,7147
13,0,B,A,220.97,2005,10,25,12,45
13,0,B,A,220.97,2005,10,26,5.4,0
13,0,B,A,220.97,2005,10,27,3.6,10
13,0,B,A,220.97,2005,10,29,7.8,20
13,0,B,A,220.97,2005,10,31,51.6,3997
14,0,B,B,220.95,2005,10,1,0.4,0
14,0,B,B,220.95,2005,10,4,36,1110
14,0,B,B,220.95,2005,10,10,4.6,0
14,0,B,B,220.95,2005,10,11,17,85
14,0,B,B,220.95,2005,10,13,8,30
14,0,B,B,220.95,2005,10,14,1,0
14,0,B,B,220.95,2005,10,15,2.2,0
14,0,B,B,220.95,2005,10,17,2,0
14,0,B,B,220.95,2005,10,18,8.6,10
14,0,B,B,220.95,2005,10,19,25.4,720
14,0,B,B,220.95,2005,10,21,15.4,375
14,0,B,B,220.95,2005,10,23,68.8,6524
14,0,B,B,220.95,2005,10,25,12,40
14,0,B,B,220.95,2005,10,26,5.4,0
14,0,B,B,220.95,2005,10,27,3.6,5
14,0,B,B,220.95,2005,10,29,7.8,15
14,0,B,B,220.95,2005,10,31,51.6,3014
15,0,B,C,219.25,2005,10,1,0.4,0
15,0,B,C,219.25,2005,10,4,36,1718
15,0,B,C,219.25,2005,10,10,4.6,10
15,0,B,C,219.25,2005,10,11,17,240
15,0,B,C,219.25,2005,10,13,8,100
15,0,B,C,219.25,2005,10,14,1,0
15,0,B,C,219.25,2005,10,15,2.2,0
15,0,B,C,219.25,2005,10,17,2,0
15,0,B,C,219.25,2005,10,18,8.6,50
15,0,B,C,219.25,2005,10,19,25.4,1170
15,0,B,C,219.25,2005,10,21,15.4,600
15,0,B,C,219.25,2005,10,23,68.8,16712
15,0,B,C,219.25,2005,10,25,12,120
15,0,B,C,219.25,2005,10,26,5.4,20
15,0,B,C,219.25,2005,10,27,3.6,20
15,0,B,C,219.25,2005,10,29,7.8,45
15,0,B,C,219.25,2005,10,31,51.6,3698
1,0,A,C,222.57,2005,11,1,9.8,30
1,0,A,C,222.57,2005,11,2,4.6,10
1,0,A,C,222.57,2005,11,3,3.8,0
1,0,A,C,222.57,2005,11,5,50,1862
1,0,A,C,222.57,2005,11,6,8,30
1,0,A,C,222.57,2005,11,7,7.4,20
1,0,A,C,222.57,2005,11,8,1.4,0
1,0,A,C,222.57,2005,11,10,14.8,25
1,0,A,C,222.57,2005,11,11,1.8,0
1,0,A,C,222.57,2005,11,13,2.8,0
1,0,A,C,222.57,2005,11,14,8.8,60
1,0,A,C,222.57,2005,11,15,28.4,1085
1,0,A,C,222.57,2005,11,16,12,230
1,0,A,C,222.57,2005,11,17,11.8,340
1,0,A,C,222.57,2005,11,18,1.2,0
1,0,A,C,222.57,2005,11,20,3.4,0
1,0,A,C,222.57,2005,11,21,1.4,0
1,0,A,C,222.57,2005,11,23,8.4,20
1,0,A,C,222.57,2005,11,24,6.4,60
1,0,A,C,222.57,2005,11,25,9.2,60
1,0,A,C,222.57,2005,11,29,41,1110
1,0,A,C,222.57,2005,11,30,2.8,0
2,0,A,A,219.5,2005,11,1,9.8,95
2,0,A,A,219.5,2005,11,2,4.6,25
2,0,A,A,219.5,2005,11,3,3.8,5
2,0,A,A,219.5,2005,11,5,50,1380
2,0,A,A,219.5,2005,11,6,8,235
2,0,A,A,219.5,2005,11,7,7.4,80
2,0,A,A,219.5,2005,11,8,1.4,0
2,0,A,A,219.5,2005,11,10,14.8,150
2,0,A,A,219.5,2005,11,11,1.8,0
2,0,A,A,219.5,2005,11,13,2.8,0
2,0,A,A,219.5,2005,11,14,8.8,120
2,0,A,A,219.5,2005,11,15,28.4,1110
2,0,A,A,219.5,2005,11,16,12,360
2,0,A,A,219.5,2005,11,17,11.8,490
2,0,A,A,219.5,2005,11,18,1.2,0
2,0,A,A,219.5,2005,11,20,3.4,0
2,0,A,A,219.5,2005,11,21,1.4,0
2,0,A,A,219.5,2005,11,23,8.4,40
2,0,A,A,219.5,2005,11,24,6.4,110
2,0,A,A,219.5,2005,11,25,9.2,130
2,0,A,A,219.5,2005,11,29,41,1090
2,0,A,A,219.5,2005,11,30,2.8,0
3,0,A,A,218.69,2005,11,1,9.8,75
3,0,A,A,218.69,2005,11,2,4.6,30
3,0,A,A,218.69,2005,11,3,3.8,10
3,0,A,A,218.69,2005,11,5,50,2192
3,0,A,A,218.69,2005,11,6,8,145
3,0,A,A,218.69,2005,11,7,7.4,55
3,0,A,A,218.69,2005,11,8,1.4,0
3,0,A,A,218.69,2005,11,10,14.8,125
3,0,A,A,218.69,2005,11,11,1.8,0
3,0,A,A,218.69,2005,11,13,2.8,0
3,0,A,A,218.69,2005,11,14,8.8,50
3,0,A,A,218.69,2005,11,15,28.4,1095
3,0,A,A,218.69,2005,11,16,12,290
3,0,A,A,218.69,2005,11,17,11.8,400
3,0,A,A,218.69,2005,11,18,1.2,0
3,0,A,A,218.69,2005,11,20,3.4,0
3,0,A,A,218.69,2005,11,21,1.4,0
3,0,A,A,218.69,2005,11,23,8.4,30
3,0,A,A,218.69,2005,11,24,6.4,60
3,0,A,A,218.69,2005,11,25,9.2,80
3,0,A,A,218.69,2005,11,29,41,1202
3,0,A,A,218.69,2005,11,30,2.8,0
4,0,A,A,218.49,2005,11,1,9.8,160
4,0,A,A,218.49,2005,11,2,4.6,90
4,0,A,A,218.49,2005,11,3,3.8,50
4,0,A,A,218.49,2005,11,5,50,2753
4,0,A,A,218.49,2005,11,6,8,280
4,0,A,A,218.49,2005,11,7,7.4,150
4,0,A,A,218.49,2005,11,8,1.4,0
4,0,A,A,218.49,2005,11,10,14.8,255
4,0,A,A,218.49,2005,11,11,1.8,0
4,0,A,A,218.49,2005,11,13,2.8,0
4,0,A,A,218.49,2005,11,14,8.8,175
4,0,A,A,218.49,2005,11,15,28.4,1268
4,0,A,A,218.49,2005,11,16,12,470
4,0,A,A,218.49,2005,11,17,11.8,600
4,0,A,A,218.49,2005,11,18,1.2,0
4,0,A,A,218.49,2005,11,20,3.4,0
4,0,A,A,218.49,2005,11,21,1.4,0
4,0,A,A,218.49,2005,11,23,8.4,150
4,0,A,A,218.49,2005,11,24,6.4,180
4,0,A,A,218.49,2005,11,25,9.2,240
4,0,A,A,218.49,2005,11,29,41,1448
4,0,A,A,218.49,2005,11,30,2.8,10
5,0,A,A,218.61,2005,11,1,9.8,240
5,0,A,A,218.61,2005,11,2,4.6,140
5,0,A,A,218.61,2005,11,3,3.8,60
5,0,A,A,218.61,2005,11,5,50,8779
5,0,A,A,218.61,2005,11,6,8,750
5,0,A,A,218.61,2005,11,7,7.4,225
5,0,A,A,218.61,2005,11,8,1.4,0
5,0,A,A,218.61,2005,11,10,14.8,420
5,0,A,A,218.61,2005,11,11,1.8,0
5,0,A,A,218.61,2005,11,13,2.8,0
5,0,A,A,218.61,2005,11,14,8.8,230
5,0,A,A,218.61,2005,11,15,28.4,3109
5,0,A,A,218.61,2005,11,16,12,1100
5,0,A,A,218.61,2005,11,17,11.8,940
5,0,A,A,218.61,2005,11,18,1.2,0
5,0,A,A,218.61,2005,11,20,3.4,0
5,0,A,A,218.61,2005,11,21,1.4,0
5,0,A,A,218.61,2005,11,23,8.4,120
5,0,A,A,218.61,2005,11,24,6.4,255
5,0,A,A,218.61,2005,11,25,9.2,325
5,0,A,A,218.61,2005,11,29,41,3154
5,0,A,A,218.61,2005,11,30,2.8,10
6,0,A,C,218.03,2005,11,1,9.8,60
6,0,A,C,218.03,2005,11,2,4.6,30
6,0,A,C,218.03,2005,11,3,3.8,20
6,0,A,C,218.03,2005,11,5,50,2750
6,0,A,C,218.03,2005,11,6,8,175
6,0,A,C,218.03,2005,11,7,7.4,50
6,0,A,C,218.03,2005,11,8,1.4,0
6,0,A,C,218.03,2005,11,10,14.8,200
6,0,A,C,218.03,2005,11,11,1.8,0
6,0,A,C,218.03,2005,11,13,2.8,0
6,0,A,C,218.03,2005,11,14,8.8,90
6,0,A,C,218.03,2005,11,15,28.4,1130
6,0,A,C,218.03,2005,11,16,12,540
6,0,A,C,218.03,2005,11,17,11.8,700
6,0,A,C,218.03,2005,11,18,1.2,0
6,0,A,C,218.03,2005,11,20,3.4,0
6,0,A,C,218.03,2005,11,21,1.4,0
6,0,A,C,218.03,2005,11,23,8.4,90
6,0,A,C,218.03,2005,11,24,6.4,150
6,0,A,C,218.03,2005,11,25,9.2,180
6,0,A,C,218.03,2005,11,29,41,2210
6,0,A,C,218.03,2005,11,30,2.8,0
7,0,A,A,218.08,2005,11,1,9.8,75
7,0,A,A,218.08,2005,11,2,4.6,50
7,0,A,A,218.08,2005,11,3,3.8,30
7,0,A,A,218.08,2005,11,5,50,2405
7,0,A,A,218.08,2005,11,6,8,220
7,0,A,A,218.08,2005,11,7,7.4,90
7,0,A,A,218.08,2005,11,8,1.4,0
7,0,A,A,218.08,2005,11,10,14.8,170
7,0,A,A,218.08,2005,11,11,1.8,0
7,0,A,A,218.08,2005,11,13,2.8,0
7,0,A,A,218.08,2005,11,14,8.8,
7,0,A,A,218.08,2005,11,15,28.4,
7,0,A,A,218.08,2005,11,16,12,
7,0,A,A,218.08,2005,11,17,11.8,
7,0,A,A,218.08,2005,11,18,1.2,0
7,0,A,A,218.08,2005,11,20,3.4,0
7,0,A,A,218.08,2005,11,21,1.4,0
7,0,A,A,218.08,2005,11,23,8.4,80
7,0,A,A,218.08,2005,11,24,6.4,100
7,0,A,A,218.08,2005,11,25,9.2,145
7,0,A,A,218.08,2005,11,29,41,1415
7,0,A,A,218.08,2005,11,30,2.8,0
8,0,B,C,217.88,2005,11,1,9.8,115
8,0,B,C,217.88,2005,11,2,4.6,90
8,0,B,C,217.88,2005,11,3,3.8,30
8,0,B,C,217.88,2005,11,5,50,2737
8,0,B,C,217.88,2005,11,6,8,430
8,0,B,C,217.88,2005,11,7,7.4,100
8,0,B,C,217.88,2005,11,8,1.4,0
8,0,B,C,217.88,2005,11,10,14.8,200
8,0,B,C,217.88,2005,11,11,1.8,0
8,0,B,C,217.88,2005,11,13,2.8,0
8,0,B,C,217.88,2005,11,14,8.8,80
8,0,B,C,217.88,2005,11,15,28.4,1207
8,0,B,C,217.88,2005,11,16,12,470
8,0,B,C,217.88,2005,11,17,11.8,400
8,0,B,C,217.88,2005,11,18,1.2,0
8,0,B,C,217.88,2005,11,20,3.4,0
8,0,B,C,217.88,2005,11,21,1.4,0
8,0,B,C,217.88,2005,11,23,8.4,75
8,0,B,C,217.88,2005,11,24,6.4,120
8,0,B,C,217.88,2005,11,25,9.2,175
8,0,B,C,217.88,2005,11,29,41,1297
8,0,B,C,217.88,2005,11,30,2.8,0
9,0,B,C,217.3,2005,11,1,9.8,5
9,0,B,C,217.3,2005,11,2,4.6,5
9,0,B,C,217.3,2005,11,3,3.8,0
9,0,B,C,217.3,2005,11,5,50,2156
9,0,B,C,217.3,2005,11,6,8,5
9,0,B,C,217.3,2005,11,7,7.4,5
9,0,B,C,217.3,2005,11,8,1.4,0
9,0,B,C,217.3,2005,11,10,14.8,10
9,0,B,C,217.3,2005,11,11,1.8,0
9,0,B,C,217.3,2005,11,13,2.8,0
9,0,B,C,217.3,2005,11,14,8.8,5
9,0,B,C,217.3,2005,11,15,28.4,950
9,0,B,C,217.3,2005,11,16,12,120
9,0,B,C,217.3,2005,11,17,11.8,140
9,0,B,C,217.3,2005,11,18,1.2,0
9,0,B,C,217.3,2005,11,20,3.4,0
9,0,B,C,217.3,2005,11,21,1.4,0
9,0,B,C,217.3,2005,11,23,8.4,10
9,0,B,C,217.3,2005,11,24,6.4,5
9,0,B,C,217.3,2005,11,25,9.2,10
9,0,B,C,217.3,2005,11,29,41,1436
9,0,B,C,217.3,2005,11,30,2.8,0
10,0,B,C,221.45,2005,11,1,9.8,10
10,0,B,C,221.45,2005,11,2,4.6,10
10,0,B,C,221.45,2005,11,3,3.8,5
10,0,B,C,221.45,2005,11,5,50,2660
10,0,B,C,221.45,2005,11,6,8,30
10,0,B,C,221.45,2005,11,7,7.4,15
10,0,B,C,221.45,2005,11,8,1.4,0
10,0,B,C,221.45,2005,11,10,14.8,20
10,0,B,C,221.45,2005,11,11,1.8,0
10,0,B,C,221.45,2005,11,13,2.8,0
10,0,B,C,221.45,2005,11,14,8.8,10
10,0,B,C,221.45,2005,11,15,28.4,520
10,0,B,C,221.45,2005,11,16,12,90
10,0,B,C,221.45,2005,11,17,11.8,150
10,0,B,C,221.45,2005,11,18,1.2,0
10,0,B,C,221.45,2005,11,20,3.4,0
10,0,B,C,221.45,2005,11,21,1.4,0
10,0,B,C,221.45,2005,11,23,8.4,10
10,0,B,C,221.45,2005,11,24,6.4,15
10,0,B,C,221.45,2005,11,25,9.2,25
10,0,B,C,221.45,2005,11,29,41,1120
10,0,B,C,221.45,2005,11,30,2.8,0
11,0,A,A,220.43,2005,11,1,9.8,120
11,0,A,A,220.43,2005,11,2,4.6,70
11,0,A,A,220.43,2005,11,3,3.8,20
11,0,A,A,220.43,2005,11,5,50,7130
11,0,A,A,220.43,2005,11,6,8,930
11,0,A,A,220.43,2005,11,7,7.4,120
11,0,A,A,220.43,2005,11,8,1.4,0
11,0,A,A,220.43,2005,11,10,14.8,250
11,0,A,A,220.43,2005,11,11,1.8,0
11,0,A,A,220.43,2005,11,13,2.8,0
11,0,A,A,220.43,2005,11,14,8.8,100
11,0,A,A,220.43,2005,11,15,28.4,1100
11,0,A,A,220.43,2005,11,16,12,2855
11,0,A,A,220.43,2005,11,17,11.8,940
11,0,A,A,220.43,2005,11,18,1.2,0
11,0,A,A,220.43,2005,11,20,3.4,0
11,0,A,A,220.43,2005,11,21,1.4,0
11,0,A,A,220.43,2005,11,23,8.4,60
11,0,A,A,220.43,2005,11,24,6.4,120
11,0,A,A,220.43,2005,11,25,9.2,235
11,0,A,A,220.43,2005,11,29,41,3800
11,0,A,A,220.43,2005,11,30,2.8,10
12,0,A,C,217.49,2005,11,1,9.8,10
12,0,A,C,217.49,2005,11,2,4.6,5
12,0,A,C,217.49,2005,11,3,3.8,0
12,0,A,C,217.49,2005,11,5,50,6080
12,0,A,C,217.49,2005,11,6,8,255
12,0,A,C,217.49,2005,11,7,7.4,5
12,0,A,C,217.49,2005,11,8,1.4,0
12,0,A,C,217.49,2005,11,10,14.8,15
12,0,A,C,217.49,2005,11,11,1.8,0
12,0,A,C,217.49,2005,11,13,2.8,0
12,0,A,C,217.49,2005,11,14,8.8,5
12,0,A,C,217.49,2005,11,15,28.4,2030
12,0,A,C,217.49,2005,11,16,12,790
12,0,A,C,217.49,2005,11,17,11.8,600
12,0,A,C,217.49,2005,11,18,1.2,0
12,0,A,C,217.49,2005,11,20,3.4,0
12,0,A,C,217.49,2005,11,21,1.4,0
12,0,A,C,217.49,2005,11,23,8.4,5
12,0,A,C,217.49,2005,11,24,6.4,10
12,0,A,C,217.49,2005,11,25,9.2,40
12,0,A,C,217.49,2005,11,29,41,3470
12,0,A,C,217.49,2005,11,30,2.8,0
13,0,B,A,220.97,2005,11,1,9.8,15
13,0,B,A,220.97,2005,11,2,4.6,10
13,0,B,A,220.97,2005,11,3,3.8,5
13,0,B,A,220.97,2005,11,5,50,3187
13,0,B,A,220.97,2005,11,6,8,30
13,0,B,A,220.97,2005,11,7,7.4,10
13,0,B,A,220.97,2005,11,8,1.4,0
13,0,B,A,220.97,2005,11,10,14.8,45
13,0,B,A,220.97,2005,11,11,1.8,0
13,0,B,A,220.97,2005,11,13,2.8,0
13,0,B,A,220.97,2005,11,14,8.8,25
13,0,B,A,220.97,2005,11,15,28.4,1252
13,0,B,A,220.97,2005,11,16,12,390
13,0,B,A,220.97,2005,11,17,11.8,485
13,0,B,A,220.97,2005,11,18,1.2,0
13,0,B,A,220.97,2005,11,20,3.4,0
13,0,B,A,220.97,2005,11,21,1.4,0
13,0,B,A,220.97,2005,11,23,8.4,20
13,0,B,A,220.97,2005,11,24,6.4,20
13,0,B,A,220.97,2005,11,25,9.2,35
13,0,B,A,220.97,2005,11,29,41,1792
13,0,B,A,220.97,2005,11,30,2.8,0
14,0,B,B,220.95,2005,11,1,9.8,15
14,0,B,B,220.95,2005,11,2,4.6,5
14,0,B,B,220.95,2005,11,3,3.8,5
14,0,B,B,220.95,2005,11,5,50,2564
14,0,B,B,220.95,2005,11,6,8,35
14,0,B,B,220.95,2005,11,7,7.4,15
14,0,B,B,220.95,2005,11,8,1.4,0
14,0,B,B,220.95,2005,11,10,14.8,20
14,0,B,B,220.95,2005,11,11,1.8,0
14,0,B,B,220.95,2005,11,13,2.8,0
14,0,B,B,220.95,2005,11,14,8.8,15
14,0,B,B,220.95,2005,11,15,28.4,520
14,0,B,B,220.95,2005,11,16,12,140
14,0,B,B,220.95,2005,11,17,11.8,110
14,0,B,B,220.95,2005,11,18,1.2,0
14,0,B,B,220.95,2005,11,20,3.4,0
14,0,B,B,220.95,2005,11,21,1.4,0
14,0,B,B,220.95,2005,11,23,8.4,10
14,0,B,B,220.95,2005,11,24,6.4,20
14,0,B,B,220.95,2005,11,25,9.2,20
14,0,B,B,220.95,2005,11,29,41,820
14,0,B,B,220.95,2005,11,30,2.8,0
15,0,B,C,219.25,2005,11,1,9.8,60
15,0,B,C,219.25,2005,11,2,4.6,20
15,0,B,C,219.25,2005,11,3,3.8,15
15,0,B,C,219.25,2005,11,5,50,3338
15,0,B,C,219.25,2005,11,6,8,80
15,0,B,C,219.25,2005,11,7,7.4,55
15,0,B,C,219.25,2005,11,8,1.4,0
15,0,B,C,219.25,2005,11,10,14.8,100
15,0,B,C,219.25,2005,11,11,1.8,0
15,0,B,C,219.25,2005,11,13,2.8,0
15,0,B,C,219.25,2005,11,14,8.8,65
15,0,B,C,219.25,2005,11,15,28.4,880
15,0,B,C,219.25,2005,11,16,12,220
15,0,B,C,219.25,2005,11,17,11.8,255
15,0,B,C,219.25,2005,11,18,1.2,0
15,0,B,C,219.25,2005,11,20,3.4,0
15,0,B,C,219.25,2005,11,21,1.4,0
15,0,B,C,219.25,2005,11,23,8.4,50
15,0,B,C,219.25,2005,11,24,6.4,65
15,0,B,C,219.25,2005,11,25,9.2,85
15,0,B,C,219.25,2005,11,29,41,1155
15,0,B,C,219.25,2005,11,30,2.8,10
1,0,A,C,222.57,2005,12,1,8.8,35
1,0,A,C,222.57,2005,12,2,1.8,0
1,0,A,C,222.57,2005,12,3,4.2,0
1,0,A,C,222.57,2005,12,4,24.4,580
1,0,A,C,222.57,2005,12,6,23.6,640
1,0,A,C,222.57,2005,12,7,0.4,0
1,0,A,C,222.57,2005,12,8,6.8,0
1,0,A,C,222.57,2005,12,10,8.6,10
1,0,A,C,222.57,2005,12,11,14,30
1,0,A,C,222.57,2005,12,12,6,0
1,0,A,C,222.57,2005,12,15,5.4,0
1,0,A,C,222.57,2005,12,17,3,0
1,0,A,C,222.57,2005,12,18,70.8,3392
1,0,A,C,222.57,2005,12,20,1.4,0
1,0,A,C,222.57,2005,12,21,4.4,0
1,0,A,C,222.57,2005,12,23,11.4,10
1,0,A,C,222.57,2005,12,28,6.8,0
1,0,A,C,222.57,2005,12,30,16.8,85
1,0,A,C,222.57,2005,12,31,0.4,0
2,0,A,A,219.5,2005,12,1,8.8,85
2,0,A,A,219.5,2005,12,2,1.8,0
2,0,A,A,219.5,2005,12,3,4.2,0
2,0,A,A,219.5,2005,12,4,24.4,740
2,0,A,A,219.5,2005,12,6,23.6,850
2,0,A,A,219.5,2005,12,7,0.4,0
2,0,A,A,219.5,2005,12,8,6.8,0
2,0,A,A,219.5,2005,12,10,8.6,45
2,0,A,A,219.5,2005,12,11,14,285
2,0,A,A,219.5,2005,12,12,6,20
2,0,A,A,219.5,2005,12,15,5.4,0
2,0,A,A,219.5,2005,12,17,3,0
2,0,A,A,219.5,2005,12,18,70.8,3360
2,0,A,A,219.5,2005,12,20,1.4,0
2,0,A,A,219.5,2005,12,21,4.4,0
2,0,A,A,219.5,2005,12,23,11.4,30
2,0,A,A,219.5,2005,12,28,6.8,0
2,0,A,A,219.5,2005,12,30,16.8,135
2,0,A,A,219.5,2005,12,31,0.4,0
3,0,A,A,218.69,2005,12,1,8.8,35
3,0,A,A,218.69,2005,12,2,1.8,0
3,0,A,A,218.69,2005,12,3,4.2,0
3,0,A,A,218.69,2005,12,4,24.4,490
3,0,A,A,218.69,2005,12,6,23.6,715
3,0,A,A,218.69,2005,12,7,0.4,0
3,0,A,A,218.69,2005,12,8,6.8,0
3,0,A,A,218.69,2005,12,10,8.6,10
3,0,A,A,218.69,2005,12,11,14,120
3,0,A,A,218.69,2005,12,12,6,0
3,0,A,A,218.69,2005,12,15,5.4,0
3,0,A,A,218.69,2005,12,17,3,0
3,0,A,A,218.69,2005,12,18,70.8,5432
3,0,A,A,218.69,2005,12,20,1.4,0
3,0,A,A,218.69,2005,12,21,4.4,0
3,0,A,A,218.69,2005,12,23,11.4,5
3,0,A,A,218.69,2005,12,28,6.8,0
3,0,A,A,218.69,2005,12,30,16.8,120
3,0,A,A,218.69,2005,12,31,0.4,0
4,0,A,A,218.49,2005,12,1,8.8,150
4,0,A,A,218.49,2005,12,2,1.8,0
4,0,A,A,218.49,2005,12,3,4.2,5
4,0,A,A,218.49,2005,12,4,24.4,825
4,0,A,A,218.49,2005,12,6,23.6,880
4,0,A,A,218.49,2005,12,7,0.4,0
4,0,A,A,218.49,2005,12,8,6.8,5
4,0,A,A,218.49,2005,12,10,8.6,65
4,0,A,A,218.49,2005,12,11,14,340
4,0,A,A,218.49,2005,12,12,6,45
4,0,A,A,218.49,2005,12,15,5.4,20
4,0,A,A,218.49,2005,12,17,3,0
4,0,A,A,218.49,2005,12,18,70.8,6083
4,0,A,A,218.49,2005,12,20,1.4,0
4,0,A,A,218.49,2005,12,21,4.4,0
4,0,A,A,218.49,2005,12,23,11.4,35
4,0,A,A,218.49,2005,12,28,6.8,0
4,0,A,A,218.49,2005,12,30,16.8,220
4,0,A,A,218.49,2005,12,31,0.4,0
5,0,A,A,218.61,2005,12,1,8.8,260
5,0,A,A,218.61,2005,12,2,1.8,0
5,0,A,A,218.61,2005,12,3,4.2,10
5,0,A,A,218.61,2005,12,4,24.4,1984
5,0,A,A,218.61,2005,12,6,23.6,2029
5,0,A,A,218.61,2005,12,7,0.4,0
5,0,A,A,218.61,2005,12,8,6.8,10
5,0,A,A,218.61,2005,12,10,8.6,160
5,0,A,A,218.61,2005,12,11,14,800
5,0,A,A,218.61,2005,12,12,6,135
5,0,A,A,218.61,2005,12,15,5.4,30
5,0,A,A,218.61,2005,12,17,3,0
5,0,A,A,218.61,2005,12,18,70.8,16204
5,0,A,A,218.61,2005,12,20,1.4,0
5,0,A,A,218.61,2005,12,21,4.4,20
5,0,A,A,218.61,2005,12,23,11.4,
5,0,A,A,218.61,2005,12,28,6.8,
5,0,A,A,218.61,2005,12,30,16.8,
5,0,A,A,218.61,2005,12,31,0.4,
6,0,A,C,218.03,2005,12,1,8.8,
6,0,A,C,218.03,2005,12,2,1.8,
6,0,A,C,218.03,2005,12,3,4.2,
6,0,A,C,218.03,2005,12,4,24.4,1130
6,0,A,C,218.03,2005,12,6,23.6,1130
6,0,A,C,218.03,2005,12,7,0.4,0
6,0,A,C,218.03,2005,12,8,6.8,5
6,0,A,C,218.03,2005,12,10,8.6,100
6,0,A,C,218.03,2005,12,11,14,175
6,0,A,C,218.03,2005,12,12,6,5
6,0,A,C,218.03,2005,12,15,5.4,5
6,0,A,C,218.03,2005,12,17,3,0
6,0,A,C,218.03,2005,12,18,70.8,5630
6,0,A,C,218.03,2005,12,20,1.4,0
6,0,A,C,218.03,2005,12,21,4.4,5
6,0,A,C,218.03,2005,12,23,11.4,50
6,0,A,C,218.03,2005,12,28,6.8,0
6,0,A,C,218.03,2005,12,30,16.8,210
6,0,A,C,218.03,2005,12,31,0.4,0
7,0,A,A,218.08,2005,12,1,8.8,115
7,0,A,A,218.08,2005,12,2,1.8,0
7,0,A,A,218.08,2005,12,3,4.2,0
7,0,A,A,218.08,2005,12,4,24.4,845
7,0,A,A,218.08,2005,12,6,23.6,940
7,0,A,A,218.08,2005,12,7,0.4,0
7,0,A,A,218.08,2005,12,8,6.8,0
7,0,A,A,218.08,2005,12,10,8.6,60
7,0,A,A,218.08,2005,12,11,14,340
7,0,A,A,218.08,2005,12,12,6,35
7,0,A,A,218.08,2005,12,15,5.4,20
7,0,A,A,218.08,2005,12,17,3,0
7,0,A,A,218.08,2005,12,18,70.8,4025
7,0,A,A,218.08,2005,12,20,1.4,0
7,0,A,A,218.08,2005,12,21,4.4,0
7,0,A,A,218.08,2005,12,23,11.4,55
7,0,A,A,218.08,2005,12,28,6.8,0
7,0,A,A,218.08,2005,12,30,16.8,200
7,0,A,A,218.08,2005,12,31,0.4,0
8,0,B,C,217.88,2005,12,1,8.8,135
8,0,B,C,217.88,2005,12,2,1.8,0
8,0,B,C,217.88,2005,12,3,4.2,10
8,0,B,C,217.88,2005,12,4,24.4,835
8,0,B,C,217.88,2005,12,6,23.6,900
8,0,B,C,217.88,2005,12,7,0.4,0
8,0,B,C,217.88,2005,12,8,6.8,10
8,0,B,C,217.88,2005,12,10,8.6,95
8,0,B,C,217.88,2005,12,11,14,415
8,0,B,C,217.88,2005,12,12,6,100
8,0,B,C,217.88,2005,12,15,5.4,30
8,0,B,C,217.88,2005,12,17,3,0
8,0,B,C,217.88,2005,12,18,70.8,5437
8,0,B,C,217.88,2005,12,20,1.4,0
8,0,B,C,217.88,2005,12,21,4.4,0
8,0,B,C,217.88,2005,12,23,11.4,170
8,0,B,C,217.88,2005,12,28,6.8,0
8,0,B,C,217.88,2005,12,30,16.8,190
8,0,B,C,217.88,2005,12,31,0.4,0
9,0,B,C,217.3,2005,12,1,8.8,5
9,0,B,C,217.3,2005,12,2,1.8,0
9,0,B,C,217.3,2005,12,3,4.2,0
9,0,B,C,217.3,2005,12,4,24.4,290
9,0,B,C,217.3,2005,12,6,23.6,550
9,0,B,C,217.3,2005,12,7,0.4,0
9,0,B,C,217.3,2005,12,8,6.8,0
9,0,B,C,217.3,2005,12,10,8.6,10
9,0,B,C,217.3,2005,12,11,14,10
9,0,B,C,217.3,2005,12,12,6,0
9,0,B,C,217.3,2005,12,15,5.4,0
9,0,B,C,217.3,2005,12,17,3,0
9,0,B,C,217.3,2005,12,18,70.8,5126
9,0,B,C,217.3,2005,12,20,1.4,0
9,0,B,C,217.3,2005,12,21,4.4,0
9,0,B,C,217.3,2005,12,23,11.4,10
9,0,B,C,217.3,2005,12,28,6.8,0
9,0,B,C,217.3,2005,12,30,16.8,10
9,0,B,C,217.3,2005,12,31,0.4,0
10,0,B,C,221.45,2005,12,1,8.8,15
10,0,B,C,221.45,2005,12,2,1.8,0
10,0,B,C,221.45,2005,12,3,4.2,0
10,0,B,C,221.45,2005,12,4,24.4,210
10,0,B,C,221.45,2005,12,6,23.6,360
10,0,B,C,221.45,2005,12,7,0.4,0
10,0,B,C,221.45,2005,12,8,6.8,0
10,0,B,C,221.45,2005,12,10,8.6,10
10,0,B,C,221.45,2005,12,11,14,55
10,0,B,C,221.45,2005,12,12,6,10
10,0,B,C,221.45,2005,12,15,5.4,0
10,0,B,C,221.45,2005,12,17,3,0
10,0,B,C,221.45,2005,12,18,70.8,4010
10,0,B,C,221.45,2005,12,20,1.4,0
10,0,B,C,221.45,2005,12,21,4.4,0
10,0,B,C,221.45,2005,12,23,11.4,20
10,0,B,C,221.45,2005,12,28,6.8,0
10,0,B,C,221.45,2005,12,30,16.8,30
10,0,B,C,221.45,2005,12,31,0.4,0
11,0,A,A,220.43,2005,12,1,8.8,165
